Time,storEo,rlsFloodEo,rlsCompEo,rlsSpillEo,qForksEo,qHopEo,qClovEo,qHldsEo
26-Jun-1987,77298.2448768356,0,197.44277968,0,207.54983768,183.26032052,146.70656481,134
27-Jun-1987,77056.6250976447,0,198.17025968,0,207.79703768,183.26032052,146.70656481,134
28-Jun-1987,76813.2962010772,0,198.88714868,0,208.03364768,183.26032052,146.70656481,134
29-Jun-1987,76558.7524503615,0,204.43423002,0,213.02275702,188.02694786,151.47319215,138.76662734
30-Jun-1987,76333.8858801799,0,189.33425902,0,197.42131802,172.13946086,135.58570515,122.87914034
01-Jul-1987,76060.520305571,0,205.22019152,0,212.81990822,172.13946086,151.47319215,134
02-Jul-1987,75785.277510443,0,206.02183252,0,213.07063952,172.13946086,151.47319215,134
03-Jul-1987,75508.4586868657,0,206.67162452,0,213.23662122,172.13946086,151.47319215,134
04-Jul-1987,75229.9027353328,0,207.40969652,0,213.49794482,172.13946086,151.47319215,134
05-Jul-1987,74949.7357332015,0,208.08067852,0,213.64980152,172.13946086,151.47319215,134
06-Jul-1987,74668.0224971698,0,208.77990752,0,213.81577902,172.13946086,151.47319215,134
07-Jul-1987,74384.5651255792,0,209.52151452,0,214.12654692,172.13946086,151.47319215,134
08-Jul-1987,74099.4616812409,0,210.21015152,0,214.32431012,172.13946086,151.47319215,134
09-Jul-1987,73812.7892160567,0,210.87053452,0,214.50441372,172.13946086,151.47319215,134
10-Jul-1987,73524.7928910213,0,211.40025352,0,214.55385322,172.13946086,151.47319215,134
11-Jul-1987,73235.1084654691,0,212.11007852,0,214.75514712,172.13946086,151.47319215,134
12-Jul-1987,72943.9576089571,0,212.78105952,0,215.00235202,172.13946086,151.47319215,134
13-Jul-1987,72651.2937686247,0,213.41672352,0,215.15773652,172.13946086,151.47319215,134
14-Jul-1987,72357.1729755469,0,214.02060552,0,215.32724822,172.13946086,151.47319215,134
15-Jul-1987,72061.5882360047,0,214.62095052,0,215.44731372,172.13946086,151.47319215,134
16-Jul-1987,71764.4274640462,0,215.27780752,0,215.68745764,172.13946086,151.47319215,134
17-Jul-1987,71465.8027376893,0,215.89228252,0,216.00528945,172.13946086,151.47319215,134
18-Jul-1987,71166.7501619907,0,216.05826252,0,216.072388386,172.13946086,151.47319215,134
19-Jul-1987,70866.9060761996,0,216.32311852,0,216.32311852,172.13946086,151.47319215,134
20-Jul-1987,70566.5070758064,0,216.47850452,0,216.47850452,172.13946086,151.47319215,134
21-Jul-1987,70265.8956404016,0,216.47850452,0,216.47850452,172.13946086,151.47319215,134
22-Jul-1987,69967.8315637385,0,216.47850452,0,216.47850452,172.13946086,151.47319215,134
23-Jul-1987,69667.9089753491,0,216.47850452,0,216.47850452,172.13946086,151.47319215,134
24-Jul-1987,69366.6602230085,0,216.47850452,0,216.47850452,172.13946086,151.47319215,134
25-Jul-1987,69065.1920300364,0,216.47850452,0,216.47850452,172.13946086,151.47319215,134
26-Jul-1987,68763.5132595742,0,216.47850452,0,216.47850452,172.13946086,151.47319215,134
27-Jul-1987,68461.6391009539,0,216.47850452,0,216.47850452,172.13946086,151.47319215,134
28-Jul-1987,68159.5695502086,0,216.47850452,0,216.47850452,172.13946086,151.47319215,134
29-Jul-1987,67857.269589156,0,216.47850452,0,216.47850452,172.13946086,151.47319215,134
30-Jul-1987,67550.0998762376,0,218.82809886,0,218.82809886,174.4890552,153.82278649,136.34959434
31-Jul-1987,67259.9501547637,0,210.15333096,0,210.15333096,165.8142873,145.14801859,127.67482644
01-Aug-1987,66980.4217575713,0,204.5368287,0,204.5368287,165.8142873,153.82278649,134
02-Aug-1987,66700.6826591521,0,204.5368287,0,204.5368287,165.8142873,153.82278649,134
03-Aug-1987,66420.7958962012,0,204.5368287,0,204.5368287,165.8142873,153.82278649,134
04-Aug-1987,66140.6984320235,0,204.5368287,0,204.5368287,165.8142873,153.82278649,134
05-Aug-1987,65860.397268272,0,204.5368287,0,204.5368287,165.8142873,153.82278649,134
06-Aug-1987,65579.9053105922,0,204.5368287,0,204.5368287,165.8142873,153.82278649,134
07-Aug-1987,65299.1892067939,0,204.5368287,0,204.5368287,165.8142873,153.82278649,134
08-Aug-1987,65018.2419512572,0,204.5368287,0,204.5368287,165.8142873,153.82278649,134
09-Aug-1987,64737.3028684088,0,204.5368287,0,204.5368287,165.8142873,153.82278649,134
10-Aug-1987,64456.1186285325,0,204.5368287,0,204.5368287,165.8142873,153.82278649,134
11-Aug-1987,64174.7452646869,0,204.5368287,0,204.5368287,165.8142873,153.82278649,134
12-Aug-1987,63893.1617639792,0,204.5368287,0,204.5368287,165.8142873,153.82278649,134
13-Aug-1987,63611.3331022768,0,204.5368287,0,204.5368287,165.8142873,153.82278649,134
14-Aug-1987,63329.3013093321,0,204.5368287,0,204.5368287,165.8142873,153.82278649,134
15-Aug-1987,63047.2645111039,0,204.5368287,0,204.5368287,165.8142873,153.82278649,134
16-Aug-1987,62765.0175740301,0,204.5368287,0,204.5368287,165.8142873,153.82278649,134
17-Aug-1987,62482.5955242268,0,204.5368287,0,204.5368287,165.8142873,153.82278649,134
18-Aug-1987,62199.9353190487,0,204.5368287,0,204.5368287,165.8142873,153.82278649,134
19-Aug-1987,61917.0789882482,0,204.5368287,0,204.5368287,165.8142873,153.82278649,134
20-Aug-1987,61634.0265278586,0,204.5368287,0,204.5368287,165.8142873,153.82278649,134
21-Aug-1987,61350.973374551,0,204.5368287,0,204.5368287,165.8142873,153.82278649,134
22-Aug-1987,61067.7381009106,0,204.5368287,0,204.5368287,165.8142873,153.82278649,134
23-Aug-1987,60784.2786811516,0,204.5368287,0,204.5368287,165.8142873,153.82278649,134
24-Aug-1987,60500.6441486633,0,204.5368287,0,204.5368287,165.8142873,153.82278649,134
25-Aug-1987,60216.7924736929,0,204.5368287,0,204.5368287,165.8142873,153.82278649,134
26-Aug-1987,59933.0162099325,0,204.5368287,0,204.5368287,165.8142873,153.82278649,134
27-Aug-1987,59649.0158020371,0,204.5368287,0,204.5368287,165.8142873,153.82278649,134
28-Aug-1987,59364.8472850487,0,204.5368287,0,204.5368287,165.8142873,153.82278649,134
29-Aug-1987,59080.4616255783,0,204.5368287,0,204.5368287,165.8142873,153.82278649,134
30-Aug-1987,58786.4285590062,0,209.30538022,0,209.30538022,170.58283882,158.59133801,138.76855152
31-Aug-1987,58496.7193193096,0,207.044227364,0,207.044227364,168.321685964,156.330185154,136.507398664
01-Sep-1987,58223.2102529543,0,199.065666864,0,199.065666864,168.321685964,158.59133801,134
02-Sep-1987,57949.5050589933,0,199.065666864,0,199.065666864,168.321685964,158.59133801,134
03-Sep-1987,57675.5967337901,0,199.065666864,0,199.065666864,168.321685964,158.59133801,134
04-Sep-1987,57401.5413123867,0,199.065666864,0,199.065666864,168.321685964,158.59133801,134
05-Sep-1987,57127.2827597411,0,199.065666864,0,199.065666864,168.321685964,158.59133801,134
06-Sep-1987,56852.8771089119,0,199.065666864,0,199.065666864,168.321685964,158.59133801,134
07-Sep-1987,56578.5100185067,0,199.065666864,0,199.065666864,168.321685964,158.59133801,134
08-Sep-1987,56303.9538061158,0,199.065666864,0,199.065666864,168.321685964,158.59133801,134
09-Sep-1987,56029.1944604991,0,199.065666864,0,199.065666864,168.321685964,158.59133801,134
10-Sep-1987,55754.2810150458,0,199.065666864,0,199.065666864,168.321685964,158.59133801,134
11-Sep-1987,55479.1714419868,0,199.065666864,0,199.065666864,168.321685964,158.59133801,134
12-Sep-1987,55204.1808824018,0,199.065666864,0,199.065666864,168.321685964,158.59133801,134
13-Sep-1987,54928.9871915746,0,199.065666864,0,199.065666864,168.321685964,158.59133801,134
14-Sep-1987,54653.6464045472,0,199.065666864,0,199.065666864,168.321685964,158.59133801,134
15-Sep-1987,54378.1024862776,0,199.065666864,0,199.065666864,168.321685964,158.59133801,134
16-Sep-1987,54092.4941173045,0,199.065666864,0,199.065666864,168.321685964,158.59133801,134
17-Sep-1987,53806.682614114,0,199.065666864,0,199.065666864,168.321685964,158.59133801,134
18-Sep-1987,53520.9504531206,0,199.065666864,0,199.065666864,168.321685964,158.59133801,134
19-Sep-1987,53235.0641903072,0,199.065666864,0,199.065666864,168.321685964,158.59133801,134
20-Sep-1987,52949.0098203842,0,199.065666864,0,199.065666864,168.321685964,158.59133801,134
21-Sep-1987,52662.7523172356,0,199.065666864,0,199.065666864,168.321685964,158.59133801,134
22-Sep-1987,52376.3617251597,0,199.065666864,0,199.065666864,168.321685964,158.59133801,134
23-Sep-1987,52090.0312626405,0,199.065666864,0,199.065666864,168.321685964,158.59133801,134
24-Sep-1987,51803.5396946648,0,199.065666864,0,199.065666864,168.321685964,158.59133801,134
25-Sep-1987,51516.9080361088,0,199.065666864,0,199.065666864,168.321685964,158.59133801,134
26-Sep-1987,51230.10126284,0,199.065666864,0,199.065666864,168.321685964,158.59133801,134
27-Sep-1987,50943.1614026273,0,199.065666864,0,199.065666864,168.321685964,158.59133801,134
28-Sep-1987,50656.0394260487,0,199.065666864,0,199.065666864,168.321685964,158.59133801,134
29-Sep-1987,50382.2326933506,0,192.409231304,0,192.409231304,161.665250404,151.93490245,127.34356444
30-Sep-1987,50107.8300432613,0,192.621386485,0,192.621386485,161.877405585,152.147057631,127.555719621
01-Oct-1987,49878.0755226663,0,185.175240665,0,185.175240665,161.877405585,151.93490245,134
02-Oct-1987,49648.1528909949,0,185.175240665,0,185.175240665,161.877405585,151.93490245,134
03-Oct-1987,49418.6365257747,0,185.175240665,0,185.175240665,161.877405585,151.93490245,134
04-Oct-1987,49188.4197017029,0,185.175240665,0,185.175240665,161.877405585,151.93490245,134
05-Oct-1987,48958.2354608336,0,185.175240665,0,185.175240665,161.877405585,151.93490245,134
06-Oct-1987,48727.9321442604,0,185.175240665,0,185.175240665,161.877405585,151.93490245,134
07-Oct-1987,48499.5340667191,0,185.175240665,0,185.175240665,161.877405585,151.93490245,134
08-Oct-1987,48272.3057511758,0,185.175240665,0,185.175240665,161.877405585,151.93490245,134
09-Oct-1987,48041.6381939369,0,185.175240665,0,185.175240665,161.877405585,151.93490245,134
10-Oct-1987,47810.7324833066,0,185.175240665,0,185.175240665,161.877405585,151.93490245,134
11-Oct-1987,47579.8933939136,0,185.175240665,0,185.175240665,161.877405585,151.93490245,134
12-Oct-1987,47348.879191791,0,185.175240665,0,185.175240665,161.877405585,151.93490245,134
13-Oct-1987,47117.7529156175,0,185.175240665,0,185.175240665,161.877405585,151.93490245,134
14-Oct-1987,46886.4935513121,0,185.164646264,0,185.175240665,161.877405585,151.93490245,134
15-Oct-1987,46655.0730827383,0,185.175240665,0,185.175240665,161.877405585,151.93490245,134
16-Oct-1987,46312.5081850164,0,196.157583331,0,196.175240665,172.877405585,162.93490245,145
17-Oct-1987,45970.0945945863,0,196.09048546,0,196.175240665,172.877405585,162.93490245,145
18-Oct-1987,45627.7790689409,0,195.984541465,0,196.175240665,172.877405585,162.93490245,145
19-Oct-1987,45285.4215165974,0,195.935100925,0,196.175240665,172.877405585,162.93490245,145
20-Oct-1987,44942.7557641642,0,196.019856135,0,196.175240665,172.877405585,162.93490245,145
21-Oct-1987,44600.4003634079,0,195.913912115,0,196.175240665,172.877405585,162.93490245,145
22-Oct-1987,44258.6403510491,0,195.807968135,0,196.175240665,172.877405585,162.93490245,145
23-Oct-1987,44028.5190490425,0,190.885103365,0,196.175240665,172.877405585,162.93490245,145
24-Oct-1987,43936.3946332823,0,157.40326108,0,168.29783508,145,135.057496865,117.122594415
25-Oct-1987,43662.2544441834,0,166.314276665,0,167.158297215,166.917405585,203.09490245,185.16
26-Oct-1987,43320.0111161293,0,195.525450795,0,196.175240665,172.877405585,168.89490245,175.42247
27-Oct-1987,42977.8844865738,0,195.490136115,0,196.175240665,172.877405585,162.93490245,145
28-Oct-1987,42757.2561876517,0,173.098522515,0,178.240338215,154.942503135,145,127.06509755
29-Oct-1987,42661.7827124628,0,136.132487,0,145,151.27466192,141.332158785,123.397256335
30-Oct-1987,42356.9780794073,0,176.68422378,0,177.59887368,154.3010386,199.698535465,222.460263015
31-Oct-1987,42066.9073404456,0,168.9980886,0,169.8950811,146.59724602,141.284742885,139.008362435
01-Nov-1987,41814.0679921486,0,176.760325401,0,177.780919301,172.11724602,174.508535465,170.52
02-Nov-1987,41563.0252104855,0,176.352493401,0,177.690919301,172.02724602,173.898535465,169.91
03-Nov-1987,41311.8214616137,0,176.497213701,0,177.810919301,172.14724602,174.108535465,170.12
04-Nov-1987,41059.180739501,0,176.501269701,0,177.920919301,172.25724602,174.098535465,170.11
05-Nov-1987,40808.1257531435,0,175.878367601,0,177.230919301,171.56724602,173.298535465,169.31
06-Nov-1987,40560.7876242206,0,174.664836001,0,176.020919301,170.35724602,172.778535465,168.79
07-Nov-1987,40314.2451852951,0,174.648857201,0,176.170919301,170.50724602,174.138535465,170.15
08-Nov-1987,40057.6030664424,0,178.352913101,0,179.980919301,174.31724602,177.798535465,173.81
09-Nov-1987,39932.6572734969,0,167.403573281,0,175.663673281,170,169.671289445,165.68275398
10-Nov-1987,39709.1907331079,0,167.6197915,0,170,212.240666219,220.371955664,216.383420199
11-Nov-1987,39461.7911883602,0,173.742555381,0,175.663673281,170,192.271289445,232.54968998
12-Nov-1987,39213.6001271729,0,173.827310581,0,175.663673281,170,176.361289445,184.10075398
13-Nov-1987,39040.4565671515,0,172.086581636,0,175.992383836,170.328710555,176.17,178.488663535
14-Nov-1987,38995.1802714677,0,156.95123,0,170,207.487306719,207.158596164,203.170060699
15-Nov-1987,38759.1066985046,0,167.8669941,0,170,177.317998819,253.889288264,322.408832799
16-Nov-1987,38518.6428505494,0,172.856157381,0,175.663673281,170,184.661289445,226.14392398
17-Nov-1987,38339.825590094,0,172.513889236,0,175.992383836,170.328710555,179.98,193.825370535
18-Nov-1987,38358.0036132149,0,152.851198,0,170,204.563254719,204.234544164,200.246008699
19-Nov-1987,38123.3659763358,0,167.715141,0,170,183.010721719,279.182011164,364.917465699
20-Nov-1987,37884.7087401948,0,173.760496936,0,175.992383836,170.328710555,192.47,250.190311535
21-Nov-1987,37888.9110924318,0,157.162313281,0,174.074506281,170,169.671289445,178.35364898
22-Nov-1987,37655.3840080911,0,167.8458054,0,170,191.150753119,312.042042564,405.642067099
23-Nov-1987,37413.7752452083,0,170.066299281,0,172.079235281,170,214.871289445,320.05452798
24-Nov-1987,37170.4923910651,0,170.814970281,0,172.827906281,170,203.021289445,266.85456398
25-Nov-1987,36927.0694463416,0,170.843221881,0,172.856157881,170,199.251289445,253.92394398
26-Nov-1987,36683.4713869052,0,170.889130981,0,172.916192981,170,196.741289445,245.79538398
27-Nov-1987,36438.7981659113,0,171.422382781,0,173.188116181,170,194.821289445,239.26681398
28-Nov-1987,36193.9078044188,0,171.478884981,0,173.244618381,170,192.741289445,233.30220198
29-Nov-1987,35951.7141980012,0,171.464760281,0,173.301122981,170,190.041289445,226.98598098
30-Nov-1987,35764.2216730492,0,176.368729718,0,179.458763018,173.795089737,195.386379182,228.962053717
01-Dec-1987,36102.6740676908,0,50.571346559,0,175.203866559,170.313476069,170,198.230956332
02-Dec-1987,37426.4021371685,0,25,0,748.7635,840.02430951,839.710833441,836.229219773
03-Dec-1987,38585.3307434789,0,25,0,961.49554,2238.82747951,3173.354003441,4145.888789773
04-Dec-1987,39036.3504859626,0,25,0,448.20038,1120.35221951,1902.578743441,3480.477429773
05-Dec-1987,40009.539325842,0,25,0,692.59906,1497.42456951,2638.371093441,3957.882579773
06-Dec-1987,40602.8406305764,0,25,0,376.62814,705.04112951,1499.837653441,3285.626539773
07-Dec-1987,43824.3846654811,0,25,0,1766.4121,4178.58120951,6525.927733441,9359.476519773
08-Dec-1987,45167.2301261848,0,25,0,874.2895,1948.96840951,3487.184933441,6916.574719773
09-Dec-1987,47526.5672514145,0,25,0,1571.2844,3617.03550951,5390.902033441,8745.686119773
10-Dec-1987,50254.0125757084,0,25,0,1880.2172,4116.28990951,5975.276433441,9571.651819773
11-Dec-1987,52066.0737529002,0,25,0,1525.9475,3440.68830951,4792.074833441,7892.093219773
12-Dec-1987,52890.0338487344,0,25,0,722.5141,1630.94577951,2711.652303441,5108.664189773
13-Dec-1987,53592.5218467128,0,25,0,532.94498,1150.58862951,1883.505153441,3418.266939773
14-Dec-1987,54225.9028157335,0,25,0,435.01743,939.69288951,1522.999413441,2798.742199773
15-Dec-1987,54802.6823009362,0,25,0,361.19916,776.10833951,1255.094863441,2321.569849773
16-Dec-1987,55389.3662292372,0,25,0,305.28546,633.51127951,1250.757803441,1942.724389773
17-Dec-1987,55922.0099717429,0,25,0,258.97733,596.94996951,1419.426493441,3185.181379773
18-Dec-1987,56380.5540898064,0,25,0,221.97813,500.41030951,1037.446833441,2410.707519773
19-Dec-1987,56811.6123166192,0,25,0,193.81117,418.25777951,849.464303441,1807.668159773
20-Dec-1987,57226.5110060413,0,25,0,172.05028,365.58947951,722.866003441,1531.586459773
21-Dec-1987,57600.4570829853,0,40.6565,0,170,331.25803951,633.154563441,1323.853349773
22-Dec-1987,58026.9443572763,0,46.01727,0,170,338.03493951,626.221463441,1134.756549773
23-Dec-1987,58359.899742802,0,46.9637,0,170,450.38853951,720.275063441,1218.063919773
24-Dec-1987,58631.4601444246,0,67.48858,0,170,347.09666351,586.983187441,1080.131673773
25-Dec-1987,58870.1201119194,0,76.695114,0,170,323.56299551,523.769519441,922.377165773
26-Dec-1987,59087.4277689695,0,83.53204,0,170,305.17108351,478.667607441,828.851793773
27-Dec-1987,59287.0699084448,0,89.217705,0,170,291.75859851,445.775122441,755.771198773
28-Dec-1987,59579.039194191,0,86.28305,0,170,249.07728951,489.213813441,649.549899773
29-Dec-1987,60890.3154083021,0,25,0,668.87463,1335.94470951,2179.441233441,2175.959619773
30-Dec-1987,61723.5369250153,0,25,0,598.91986,1723.90096951,3025.707493441,5079.157079773
31-Dec-1987,62202.7268803058,0,25,0,300.1754,743.52707951,1442.613603441,2614.725389773
01-Jan-1988,62644.8198414507,0,25,0,247.95915,581.949854363,1100.276560088,1865.90404646
02-Jan-1988,63060.659714005,0,25,0,212.97292,492.105846363,919.292552088,1560.57013846
03-Jan-1988,64166.0566582659,0,25,0,346.872,362.861260363,1282.577966088,1292.37265246
04-Jan-1988,68400.0000000033,233.19692354899,0,0,2038.78642354899,4343.72358391199,8440.16028963699,10961.247876009
05-Jan-1988,68983.0331299041,1200,0,0,3182.8337,6792.182360363,11123.669066088,20138.28265246
06-Jan-1988,68400.0000000121,849.022172523541,0,0,1546.51863252354,2592.13525288654,4267.21195861154,8572.17084498354
07-Jan-1988,68400.0000000063,446.082126009624,0,0,943.231386009624,1632.65362637262,2754.57033209762,5059.07271846962
08-Jan-1988,68400.0000000076,531.783766006117,0,0,995.970346006117,1534.34472636912,2750.76143209412,4557.52171846612
09-Jan-1988,68400.0000000123,864.094826004357,0,0,1601.39442600436,2335.39782636736,3157.08453209236,4822.54041846436
10-Jan-1988,68400.0000000149,1047.62156600542,0,0,2114.41406600542,3874.79592636842,5139.36263209342,6586.61921846542
11-Jan-1988,68400.0000000122,856.025366008108,0,0,1556.48471600811,2284.61892637111,3449.38563209611,5202.51371846811
12-Jan-1988,68400.0000000124,868.417336006643,0,0,1953.88423600664,3577.04742636964,4648.81413209464,6626.92471846664
13-Jan-1988,68400.0000000067,469.799466009594,0,0,975.117036009594,1690.75692637259,2572.82363209759,4335.88541846959
14-Jan-1988,68400.000000006,422.325966007076,0,0,828.158606007076,1342.01742637008,1943.31413209508,3124.95541846708
15-Jan-1988,68400.0000000139,979.757366002744,0,0,1541.50071600274,1825.13972636574,2381.12643209074,2715.05341846274
16-Jan-1988,68400.0000000178,1253.01516600477,0,0,2611.96596600477,4710.76472636777,5915.90143209277,7528.96051846477
17-Jan-1988,68400.0000000175,1232.41616600688,0,0,2559.78496600688,4406.57122636988,6215.45793209488,10037.8055184669
18-Jan-1988,68400.0000000101,712.495966010459,0,0,1435.16466601046,2667.70172637346,4308.09843209846,7942.56801847046
19-Jan-1988,68400.0000000068,479.295566008404,0,0,953.575066008404,1673.7706263714,2638.8973320964,4872.0011184684
20-Jan-1988,68400.0000000059,417.572606007172,0,0,797.427766007172,1345.93732637017,2083.62403209517,3703.11431846717
21-Jan-1988,68400.0000000054,378.267366007019,0,0,692.144106007019,1146.04582637002,1746.01253209502,3076.73481846702
22-Jan-1988,68400.0000000049,346.643086006967,0,0,608.949846006967,989.750226369967,1486.24693209497,2602.65861846697
23-Jan-1988,68400.0000000046,320.358386006925,0,0,542.102706006925,866.279496369925,1279.72620209493,2224.32118846693
24-Jan-1988,68400.0000000042,298.488016006888,0,0,488.396176006888,765.784526369888,1114.30123209489,1917.81781846689
25-Jan-1988,68400.000000004,280.269166006864,0,0,444.980306006864,684.638526369864,980.785232094864,1668.54741846686
26-Jan-1988,68400.0000000038,265.090926006846,0,0,409.934036006846,619.687756369846,874.594462094846,1463.26009846685
27-Jan-1988,68400.0000000036,252.455336006821,0,0,381.601076006821,567.407926369821,789.134632094821,1297.42415846682
28-Jan-1988,68400.0000000034,241.92803600681,0,0,360.06972600681,526.83492636981,720.92163209481,1162.55821846681
29-Jan-1988,68400.0000000044,312.03470600623,0,0,430.94978600623,516.37467636923,691.16138209423,1057.92738846623
30-Jan-1988,68400.0000000073,512.1205460053,0,0,962.7533460053,1453.0608263683,1896.8175320933,2403.5109184653
31-Jan-1988,68400.0000000041,289.553396008325,0,0,524.734946008325,997.540626371325,1632.87733209633,3112.14881846833
01-Feb-1988,68400.0000000035,247.015746554139,0,0,427.258266554139,689.167365370139,1059.91311110514,1874.41321296214
02-Feb-1988,68400.0000000033,235.672676553915,0,0,391.265576553915,610.850005369915,912.495751104915,1559.02861296192
03-Feb-1988,68400.0000000032,227.705692553891,0,0,364.119192553891,555.773285369891,813.299031104891,1365.20637296189
04-Feb-1988,68400.0000000031,221.080656553886,0,0,342.361816553886,512.209065369886,734.634811104886,1210.90501296189
05-Feb-1988,68400.0000000031,215.507996553872,0,0,324.711541553872,477.081605369872,671.837351104872,1088.80026296187
06-Feb-1988,68400.000000003,210.83940155387,0,0,310.41263655387,448.89339536987,621.60914110487,988.36519296187
07-Feb-1988,68400.0000000029,206.912410553864,0,0,298.758800553864,426.263795369864,581.669541104864,907.584142961864
08-Feb-1988,68400.0000000029,203.606960553859,0,0,289.124960553859,407.546995369859,549.102741104859,840.603242961859
09-Feb-1988,68400.0000000029,200.817104553853,0,0,281.267444553853,392.026215369853,522.591961104853,785.547612961853
10-Feb-1988,68400.0000000028,198.451019553849,0,0,274.741295553849,379.609565369849,502.225311104849,741.082192961849
11-Feb-1988,68400.0000000028,196.448676553851,0,0,269.235736553851,368.976335369851,484.562081104851,704.751662961851
12-Feb-1988,68400.0000000028,194.721790553847,0,0,264.602450553847,359.872205369847,469.697951104847,673.904152961847
13-Feb-1988,68400.0000000028,193.26329055384,0,0,260.73549055384,352.38549536984,457.19124110484,648.11554296184
14-Feb-1988,68400.0000000027,192.006092553844,0,0,257.271132553844,345.937035369844,447.002781104844,626.686462961844
15-Feb-1988,68400.0000000027,190.890146553843,0,0,254.371793553843,340.261975369843,438.017721104843,608.593722961843
16-Feb-1988,68400.0000000027,189.926059553845,0,0,251.705539553845,335.219035369845,430.364781104845,593.175082961845
17-Feb-1988,68400.0000000027,189.092632553844,0,0,249.473648553844,330.765855369844,423.711601104844,580.204122961844
18-Feb-1988,68400.0000000027,188.368679553838,0,0,247.418331553838,326.630505369838,417.616251104838,568.567862961838
19-Feb-1988,68400.0000000027,187.690639553834,0,0,245.536064553834,322.855365369834,412.301111104834,558.573592961834
20-Feb-1988,68400.0000000027,187.097351553836,0,0,243.798581553836,319.133225369836,407.148971104836,549.459132961837
21-Feb-1988,68400.0000000026,186.560566553839,0,0,242.248266553839,315.672375369839,402.558121104839,541.336822961839
22-Feb-1988,68400.0000000026,186.076759553832,0,0,240.750927553832,312.652965369832,398.268711104832,534.080952961832
23-Feb-1988,68400.0000000026,185.624729553839,0,0,239.352463553839,309.527615369839,394.293361104839,527.404032961839
24-Feb-1988,68400.0000000026,185.211551553834,0,0,238.105857553834,306.741285369834,390.497031104834,521.149802961834
25-Feb-1988,68400.0000000026,184.819556553833,0,0,236.830996553833,303.965565369833,386.911311104833,515.371042961833
26-Feb-1988,68400.0000000026,184.462879553837,0,0,235.594986553837,301.422905369837,383.508651104837,509.920122961837
27-Feb-1988,68400.0000000026,184.106196553831,0,0,234.457846553831,298.756645369831,380.202391104831,505.021192961831
28-Feb-1988,68400.0000000029,200.52045855372,0,0,250.72025855372,296.77901536972,377.82476110472,500.21744296172
29-Feb-1988,68400.000000003,211.852234630756,0,0,263.641194630756,345.960361721756,419.045662221756,534.216532335756
01-Mar-1988,68400.0000000028,193.031480930805,0,0,242.203622930805,300.723947748805,395.027395115805,544.403814637805
02-Mar-1988,68533.9047367353,0,121.35758,0,170,236.282483818,317.545931185,441.149700707
03-Mar-1988,68648.9916828211,0,123.38817,0,170,228.753398818,313.476846185,443.606765707
04-Mar-1988,68761.9741597074,0,124.147434,0,170,226.807547818,305.530995185,427.083014707
05-Mar-1988,68873.0622983059,0,124.839603,0,170,225.454995818,303.528443185,422.191672707
06-Mar-1988,68773.9916371865,0,125.524708,0,170,224.254301818,301.557749185,419.059138707
07-Mar-1988,68673.1234548875,0,126.17803,0,170,222.997112818,299.760560185,416.040089707
08-Mar-1988,68570.4157434746,0,126.8596,0,170,221.874092818,298.087540185,413.042729707
09-Mar-1988,68466.0225889001,0,127.449356,0,170,220.691067818,296.124515185,410.045014707
10-Mar-1988,68359.7763312445,0,128.137993,0,170,219.536264818,294.449712185,407.211881707
11-Mar-1988,68251.8025947243,0,128.770126,0,170,218.406198818,292.739646185,404.329355707
12-Mar-1988,68142.1153965297,0,129.3952,0,170,217.283193818,291.086641185,401.571040707
13-Mar-1988,68030.78524005,0,129.98495,0,170,216.100152818,289.203600185,398.674439707
14-Mar-1988,67917.7630700781,0,130.60296,0,170,215.044253818,287.567701185,395.841370707
15-Mar-1988,67803.1399656232,0,131.182117,0,170,213.945955818,285.889403185,392.972992707
16-Mar-1988,67686.9224851153,0,131.761276,0,170,212.886512818,284.209960185,390.294119707
17-Mar-1988,67569.1250731,0,132.31925,0,170,211.721130818,282.444578185,387.617607707
18-Mar-1988,67449.642665113,0,132.94785,0,170,210.866518818,281.029966185,384.910515707
19-Mar-1988,67328.7000686401,0,133.45991,0,170,210.026032818,279.509480185,382.249369707
20-Mar-1988,67206.2897924462,0,133.971977,0,170,209.171415818,278.114863185,379.717602707
21-Mar-1988,67082.3067800011,0,134.551136,0,170,208.292082818,276.715530185,377.244709707
22-Mar-1988,66960.5759903558,0,134.985508,0,170,206.928937818,273.492385185,372.958564707
23-Mar-1988,66849.8456441195,0,135.388096,0,170,198.884254818,267.327702185,365.455491707
24-Mar-1988,66746.6695058777,0,134.77362,0,170,215.256136818,274.079584185,360.080293707
25-Mar-1988,66616.8858644668,0,136.6347,0,170,205.978963818,280.842411185,387.307980707
26-Mar-1988,66485.6210058093,0,137.143234,0,170,204.050788818,269.844236185,367.873135707
27-Mar-1988,66352.9239712282,0,137.651764,0,170,203.199708818,268.303156185,362.684055707
28-Mar-1988,66218.8367865091,0,138.160295,0,170,202.352160818,266.875608185,360.197047707
29-Mar-1988,66083.4505108266,0,138.594667,0,170,201.550508818,265.493956185,357.815985707
30-Mar-1988,65946.744131288,0,139.046694,0,170,200.837160818,264.200608185,355.371377707
31-Mar-1988,65808.6620766481,0,139.558758,0,170,199.922506818,262.885954185,353.018483707
01-Apr-1988,65502.4221949181,0,175.00019,0,205,233.020232514,295.257722547,383.704223792
02-Apr-1988,65194.9004791226,0,175.441624,0,205,232.321000514,293.948490547,381.250811792
